"","CustomerID","last_purchase","recency","frequency","monetary"
"118","12984",2011-11-21 12:37:00,18.6666666666667,1,97.5
"119","12985",2011-12-09 10:46:00,0.666666666666667,2,1239.38
"120","12987",2011-09-27 12:03:00,73.6666666666667,2,558.7
"121","12988",2011-02-20 14:31:00,292.666666666667,1,535.32
"122","12989",2011-12-06 15:28:00,3.66666666666667,15,6924.11
"123","12990",2011-11-08 13:01:00,31.6666666666667,3,409.5
"124","12991",2011-11-16 15:34:00,23.6666666666667,2,503.76
"125","12993",2011-11-16 15:49:00,23.6666666666667,4,414.76
"126","12994",2011-12-05 15:43:00,4.66666666666667,3,974.42
"127","12995",2011-09-15 15:44:00,85.6666666666667,1,211.32
"128","12997",2011-11-17 15:47:00,22.6666666666667,4,1226.89
"129","12999",2011-05-27 13:24:00,196.666666666667,3,455.88
"130","13000",2011-08-25 10:43:00,106.666666666667,3,534.85
"131","13001",2011-12-05 14:51:00,4.66666666666667,13,9818.82
"132","13002",2011-01-25 15:18:00,318.666666666667,1,120.95
"133","13003",2011-08-26 10:50:00,105.666666666667,3,149.05
"134","13004",2011-11-28 11:27:00,11.6666666666667,18,5655.91
"135","13005",2011-06-19 10:53:00,173.666666666667,2,513.7
"136","13006",2011-10-14 13:49:00,56.6666666666667,1,81.57
"137","13008",2011-01-20 14:24:00,323.666666666667,1,229.47
"138","13011",2010-12-02 17:22:00,372.666666666667,1,50.55
"139","13012",2011-11-30 13:05:00,9.66666666666667,8,1661.84
"140","13013",2011-12-08 15:01:00,1.66666666666667,13,4810.94
"141","13014",2011-11-29 12:27:00,10.6666666666667,10,3466.28
"142","13015",2011-10-17 13:19:00,53.6666666666667,5,3346.28
"143","13016",2011-09-27 14:08:00,73.6666666666667,3,789.89
"144","13017",2011-12-02 15:53:00,7.66666666666667,1,204
"145","13018",2011-11-23 13:28:00,16.6666666666667,28,7277.7
"146","13021",2011-12-05 16:37:00,4.66666666666667,9,2616.38
"147","13023",2011-10-06 16:27:00,64.6666666666667,2,689.9
"148","13026",2011-12-08 16:58:00,1.66666666666667,5,975.36
"149","13027",2011-08-18 09:39:00,113.666666666667,6,6912
"150","13028",2011-11-17 11:10:00,22.6666666666667,2,661.32
"151","13029",2011-11-09 09:13:00,30.6666666666667,3,1247.5
"152","13030",2011-11-28 14:30:00,11.6666666666667,2,799.48
"153","13032",2011-10-18 15:54:00,52.6666666666667,2,1010.18
"154","13033",2010-12-17 14:23:00,357.666666666667,1,190.55
"155","13034",2011-10-16 12:21:00,54.6666666666667,2,642.77
"156","13035",2011-09-27 08:57:00,73.6666666666667,2,921.88
"157","13037",2011-07-24 15:46:00,138.666666666667,3,881.07
"158","13038",2011-09-20 14:37:00,80.6666666666667,3,908.46
"159","13040",2011-12-01 10:38:00,8.66666666666667,2,676.99
"160","13043",2011-03-11 14:52:00,273.666666666667,1,516.42
"161","13044",2011-02-21 15:20:00,291.666666666667,1,560.47
"162","13045",2011-09-01 15:04:00,99.6666666666667,1,305.28
"163","13046",2011-11-09 08:36:00,30.6666666666667,2,629.31
"164","13047",2011-11-08 12:06:00,31.6666666666667,10,3237.54
"165","13048",2011-11-25 13:23:00,14.6666666666667,4,1835.91
"166","13049",2011-10-06 15:31:00,64.6666666666667,2,656.68
"167","13050",2011-11-25 09:18:00,14.6666666666667,17,5836.86
"168","13052",2011-05-11 14:12:00,212.666666666667,1,348.15
"169","13055",2011-09-22 14:26:00,78.6666666666667,3,1214.41
"170","13058",2011-11-15 12:43:00,24.6666666666667,3,271.4
"171","13059",2011-04-04 10:40:00,249.666666666667,1,183.4
"172","13060",2011-03-31 11:37:00,253.666666666667,1,307.53
"173","13061",2011-09-28 16:04:00,72.6666666666667,1,248.61
"174","13062",2011-06-01 15:12:00,191.666666666667,1,346.98
"175","13064",2011-11-27 12:31:00,12.6666666666667,4,1119.49
"176","13065",2010-12-01 16:52:00,373.666666666667,1,205.86
"177","13066",2011-11-15 12:57:00,24.6666666666667,2,470.8
"178","13067",2011-09-18 13:38:00,82.6666666666667,1,115.46
"179","13068",2011-11-29 15:00:00,10.6666666666667,2,344
"180","13069",2011-12-09 08:39:00,0.666666666666667,24,4436.12
"181","13070",2011-05-31 13:45:00,192.666666666667,1,228.8
"182","13072",2011-03-18 08:12:00,266.666666666667,1,177.15
"183","13075",2011-08-02 10:19:00,129.666666666667,1,919.61
"184","13077",2011-12-08 19:24:00,1.66666666666667,4,729.27
"185","13078",2011-12-06 15:36:00,3.66666666666667,26,12627.94
"186","13079",2011-12-05 16:53:00,4.66666666666667,5,220.1
"187","13080",2011-06-13 14:59:00,179.666666666667,1,58.08
"188","13081",2011-11-28 10:54:00,11.6666666666667,11,28337.38
"189","13082",2011-08-05 16:16:00,126.666666666667,9,3613.63
"190","13083",2011-12-05 15:01:00,4.66666666666667,2,303.75
"191","13085",2011-07-05 12:11:00,157.666666666667,2,416.08
"192","13089",2011-12-07 09:02:00,2.66666666666667,97,58825.83
"193","13090",2011-12-01 12:39:00,8.66666666666667,14,8910.82
"194","13091",2011-11-11 15:54:00,28.6666666666667,1,345.82
"195","13092",2011-09-30 11:18:00,70.6666666666667,5,477.83
"196","13093",2011-03-09 12:14:00,275.666666666667,8,7832.47
"197","13094",2011-11-18 14:07:00,21.6666666666667,12,1927.32
"198","13095",2011-09-30 12:03:00,70.6666666666667,1,74.4
"199","13097",2011-11-07 10:43:00,32.6666666666667,10,6010.42
"200","13098",2011-12-08 14:14:00,1.66666666666667,28,28882.44
"201","13099",2011-09-01 17:40:00,99.6666666666667,1,207.36
"202","13101",2011-04-19 14:37:00,234.666666666667,1,101.19
"203","13102",2011-12-08 12:52:00,1.66666666666667,24,6424.09
"204","13103",2011-10-31 09:38:00,39.6666666666667,1,243.94
"205","13104",2011-12-06 13:10:00,3.66666666666667,6,1098.48
"206","13106",2011-07-29 15:12:00,133.666666666667,1,76.5
"207","13107",2011-10-26 14:52:00,44.6666666666667,4,1531.62
"208","13108",2010-12-02 10:35:00,372.666666666667,1,350.06
"209","13109",2011-10-11 10:16:00,59.6666666666667,2,786.54
"210","13110",2011-11-08 14:30:00,31.6666666666667,7,1488.67
"211","13113",2011-12-09 12:49:00,0.666666666666667,24,12245.96
"212","13115",2011-11-28 12:38:00,11.6666666666667,4,2294.78
"213","13116",2011-07-24 14:33:00,138.666666666667,1,501.14
"214","13117",2011-11-18 12:02:00,21.6666666666667,8,984.91
"215","13118",2011-11-20 12:46:00,19.6666666666667,5,1197.81
"216","13120",2011-04-15 10:19:00,238.666666666667,1,30.6
"217","13121",2011-03-15 16:47:00,269.666666666667,1,283.73
"218","13122",2011-09-06 15:53:00,94.6666666666667,2,922.39
"219","13124",2011-09-11 12:45:00,89.6666666666667,3,3866.33
"220","13126",2011-12-05 10:00:00,4.66666666666667,8,2099.64
"221","13127",2011-09-23 10:26:00,77.6666666666667,1,259.17
"222","13130",2011-09-06 15:30:00,94.6666666666667,1,64
"223","13131",2011-11-16 13:21:00,23.6666666666667,3,1073.3
"224","13132",2011-03-23 12:44:00,261.666666666667,1,77.3
"225","13133",2011-03-11 10:31:00,273.666666666667,2,109.8
"226","13134",2011-09-15 10:35:00,85.6666666666667,4,1793.58
"227","13135",2011-05-27 10:52:00,196.666666666667,1,3096
"228","13136",2011-10-14 13:41:00,56.6666666666667,5,2607.61
"229","13137",2011-11-29 12:09:00,10.6666666666667,8,3650.41
"230","13138",2011-11-17 16:51:00,22.6666666666667,6,962.39
"231","13139",2011-11-23 13:54:00,16.6666666666667,7,5064.94
"232","13140",2011-08-23 15:33:00,108.666666666667,3,423.72
"233","13141",2011-09-16 09:54:00,84.6666666666667,5,2388.75
"234","13142",2011-11-20 16:07:00,19.6666666666667,1,307.09
"235","13144",2011-01-11 11:15:00,332.666666666667,1,110.95
"236","13145",2011-10-31 12:45:00,39.6666666666667,4,618.52
"237","13146",2011-11-13 15:29:00,26.6666666666667,1,228.91
"238","13147",2011-11-29 13:59:00,10.6666666666667,4,712.8
"239","13148",2011-11-10 15:23:00,29.6666666666667,12,3707.12
"240","13149",2011-11-25 13:09:00,14.6666666666667,4,1676.06
"241","13151",2011-02-17 12:29:00,295.666666666667,1,1257.87
"242","13153",2011-12-04 12:14:00,5.66666666666667,1,486.22
"243","13155",2011-11-06 15:41:00,33.6666666666667,4,971.76
"244","13157",2011-10-21 13:50:00,49.6666666666667,4,1741.22
"245","13158",2011-09-06 11:58:00,94.6666666666667,4,1201.06
"246","13159",2011-12-01 11:20:00,8.66666666666667,4,1437.85
"247","13160",2011-11-17 13:07:00,22.6666666666667,1,91.8
"248","13161",2011-01-30 14:03:00,313.666666666667,1,112.75
"249","13162",2011-08-09 15:59:00,122.666666666667,4,1688.29
"250","13165",2011-10-24 15:05:00,46.6666666666667,2,1021.48
"251","13166",2011-03-01 15:16:00,283.666666666667,1,417.2
"252","13167",2011-11-21 12:24:00,18.6666666666667,4,791.33
"253","13168",2011-11-03 12:56:00,36.6666666666667,4,1319.19
"254","13169",2011-10-07 12:11:00,63.6666666666667,2,712.88
"255","13170",2011-11-13 12:19:00,26.6666666666667,1,116.01
"256","13171",2011-11-18 10:27:00,21.6666666666667,3,468.41
"257","13173",2011-12-05 15:51:00,4.66666666666667,2,353.65
"258","13174",2011-11-23 14:35:00,16.6666666666667,3,2817.03
"259","13176",2011-10-24 15:43:00,46.6666666666667,1,492.84
"260","13177",2011-10-06 09:56:00,64.6666666666667,1,282.45
"261","13178",2011-11-13 16:14:00,26.6666666666667,11,5725.47
"262","13182",2011-10-25 13:46:00,45.6666666666667,1,121.18
"263","13183",2011-12-02 10:30:00,7.66666666666667,9,3957.78
"264","13184",2011-11-25 12:02:00,14.6666666666667,10,1701.29
"265","13185",2011-03-17 11:56:00,267.666666666667,1,71.4
"266","13186",2011-10-31 11:40:00,39.6666666666667,3,1575.89
"267","13187",2011-01-06 18:57:00,337.666666666667,1,236.02
"268","13188",2011-11-28 15:28:00,11.6666666666667,1,114.6
"269","13189",2011-11-21 10:39:00,18.6666666666667,2,260.68
"270","13192",2011-09-05 14:13:00,95.6666666666667,2,911.94
"271","13193",2011-10-09 14:30:00,61.6666666666667,1,117.88
"272","13194",2011-07-27 09:01:00,135.666666666667,1,60.7
"273","13196",2011-11-28 13:54:00,11.6666666666667,4,1797.78
"274","13198",2011-11-29 15:17:00,10.6666666666667,6,3401.24
"275","13199",2011-12-06 12:30:00,3.66666666666667,38,9817.12
"276","13200",2011-11-20 15:35:00,19.6666666666667,4,870.09
"277","13203",2011-11-30 10:45:00,9.66666666666667,4,869.46
"278","13207",2011-11-24 14:52:00,15.6666666666667,2,250.26
"279","13208",2011-10-12 09:54:00,58.6666666666667,6,1223.9
"280","13209",2011-11-09 13:54:00,30.6666666666667,8,5891.61
"281","13210",2011-09-07 08:18:00,93.6666666666667,1,353.48
"282","13211",2011-11-29 14:43:00,10.6666666666667,3,1197.42
"283","13212",2011-11-20 12:40:00,19.6666666666667,3,788.08
"284","13213",2011-10-14 11:42:00,56.6666666666667,5,1520.58
"285","13216",2011-03-17 12:18:00,267.666666666667,1,333.74
"286","13217",2011-08-09 15:32:00,122.666666666667,3,533.98
"287","13218",2011-08-04 16:59:00,127.666666666667,1,62.64
"288","13220",2011-09-22 13:38:00,78.6666666666667,4,819.29
"289","13221",2011-04-13 16:58:00,240.666666666667,2,847.41
"290","13223",2011-05-23 13:03:00,200.666666666667,2,163.2
"291","13224",2011-10-10 14:55:00,60.6666666666667,2,2155.95
"292","13225",2011-12-06 13:29:00,3.66666666666667,7,6463.84
"293","13226",2011-03-11 14:35:00,273.666666666667,1,108.21
"294","13227",2011-05-22 11:47:00,201.666666666667,1,257.7
"295","13228",2011-09-19 14:28:00,81.6666666666667,1,358
"296","13229",2011-04-28 12:07:00,225.666666666667,1,160.95
"297","13230",2011-12-05 16:03:00,4.66666666666667,14,2806.97
"298","13232",2011-11-27 10:39:00,12.6666666666667,7,1357.6
"299","13233",2011-09-26 13:25:00,74.6666666666667,2,605.12
"300","13235",2011-05-11 17:13:00,212.666666666667,1,1031.07
"301","13236",2011-11-15 12:50:00,24.6666666666667,2,744.85
"302","13238",2011-11-22 15:37:00,17.6666666666667,4,700.73
"303","13239",2011-03-23 10:25:00,261.666666666667,1,329.56
"304","13240",2011-09-04 14:08:00,96.6666666666667,4,663.65
"305","13242",2011-08-19 12:53:00,112.666666666667,3,270.4
"306","13243",2011-05-20 13:14:00,203.666666666667,1,600.07
"307","13244",2011-09-08 11:46:00,92.6666666666667,1,121.74
"308","13245",2011-10-20 11:40:00,50.6666666666667,1,430.5
"309","13246",2011-11-21 16:50:00,18.6666666666667,6,1987.3
"310","13247",2011-11-22 10:59:00,17.6666666666667,4,501.12
"311","13248",2011-08-07 12:40:00,124.666666666667,2,465.68
"312","13249",2011-09-08 13:26:00,92.6666666666667,3,711.41
"313","13253",2011-07-06 10:09:00,156.666666666667,2,1030.4
"314","13255",2011-11-30 13:14:00,9.66666666666667,2,399.51
"315","13258",2011-11-28 09:31:00,11.6666666666667,3,698.58
"316","13259",2011-10-09 10:48:00,61.6666666666667,1,292.32
"317","13260",2011-10-09 13:21:00,61.6666666666667,1,557.62
"318","13261",2011-03-16 12:22:00,268.666666666667,2,944.1
"319","13262",2011-03-21 15:06:00,263.666666666667,1,200.29
"320","13263",2011-12-08 13:59:00,1.66666666666667,35,7454.07
"321","13265",2011-10-17 15:02:00,53.6666666666667,5,2107.66
"322","13266",2011-11-28 14:39:00,11.6666666666667,12,3834.26
"323","13267",2011-12-07 11:12:00,2.66666666666667,19,4521.49
"324","13268",2011-11-22 11:51:00,17.6666666666667,11,3214.69
"325","13269",2011-12-08 14:53:00,1.66666666666667,15,5346.23
"326","13270",2010-12-08 14:53:00,366.666666666667,1,590
"327","13271",2011-11-02 14:31:00,37.6666666666667,1,217.38
"328","13272",2011-11-08 14:00:00,31.6666666666667,2,276.56
"329","13273",2011-08-18 14:02:00,113.666666666667,1,138.98
"330","13276",2011-10-07 12:44:00,63.6666666666667,2,590.93
"331","13277",2011-11-24 09:21:00,15.6666666666667,4,258.4
"332","13278",2011-10-30 11:49:00,40.6666666666667,1,542.73
"333","13279",2011-09-22 17:24:00,78.6666666666667,1,137.75
"334","13280",2011-08-09 13:14:00,122.666666666667,3,814.86
"335","13282",2011-11-21 15:33:00,18.6666666666667,3,1132.14
"336","13283",2011-10-11 09:50:00,59.6666666666667,2,93.66
"337","13284",2011-01-13 09:23:00,330.666666666667,1,201.19
"338","13285",2011-11-16 13:19:00,23.6666666666667,4,2709.12
"339","13291",2011-07-07 10:36:00,155.666666666667,1,361.11
"340","13292",2011-11-01 10:04:00,38.6666666666667,2,578.94
"341","13294",2011-06-03 08:54:00,189.666666666667,2,873.74
"342","13295",2010-12-15 11:21:00,359.666666666667,1,201.2
"343","13296",2011-07-25 13:46:00,137.666666666667,1,87.4
"344","13297",2011-12-02 09:32:00,7.66666666666667,4,2089.85
"345","13298",2011-12-08 13:11:00,1.66666666666667,1,360
"346","13299",2011-03-16 12:55:00,268.666666666667,1,142.5
"347","13300",2011-06-23 13:09:00,169.666666666667,1,371.89
"348","13301",2011-08-28 11:25:00,103.666666666667,4,618.09
"349","13302",2011-07-07 17:56:00,155.666666666667,1,63.75
"350","13304",2010-12-23 14:35:00,351.666666666667,1,300.42
"351","13305",2011-12-05 15:15:00,4.66666666666667,10,2000.86
"352","13307",2011-08-11 17:14:00,120.666666666667,1,15
"353","13308",2011-11-17 09:31:00,22.6666666666667,3,1385.51
"354","13309",2011-12-02 16:34:00,7.66666666666667,5,1456.79
"355","13310",2011-11-11 17:23:00,28.6666666666667,3,1132.03
"356","13311",2011-12-05 12:55:00,4.66666666666667,2,598.57
"357","13313",2011-11-17 16:48:00,22.6666666666667,5,1555.32
"358","13314",2011-12-08 12:29:00,1.66666666666667,3,775.94
"359","13316",2011-11-02 13:40:00,37.6666666666667,4,5977.73
"360","13317",2011-10-04 13:35:00,66.6666666666667,6,2273.68
"361","13318",2011-12-08 18:51:00,1.66666666666667,3,640.76
"362","13319",2011-12-04 13:34:00,5.66666666666667,26,10845.55
"363","13320",2011-09-22 18:07:00,78.6666666666667,4,1548.7
"364","13321",2011-09-28 15:24:00,72.6666666666667,2,567.36
"365","13322",2011-11-22 14:21:00,17.6666666666667,1,199.48
"366","13323",2011-12-06 17:12:00,3.66666666666667,5,787.85
"367","13324",2011-11-03 16:28:00,36.6666666666667,10,7121.95
"368","13325",2011-09-19 10:36:00,81.6666666666667,1,675.3
"369","13327",2011-11-01 10:21:00,38.6666666666667,8,3627.77
"370","13328",2011-01-27 15:22:00,316.666666666667,1,1308.48
"371","13329",2011-11-08 10:29:00,31.6666666666667,2,789
"372","13330",2011-09-08 12:27:00,92.6666666666667,3,1140.93
"373","13332",2011-11-25 13:30:00,14.6666666666667,1,350.9
"374","13334",2011-09-18 15:21:00,82.6666666666667,3,3536.82
"375","13336",2011-09-23 14:05:00,77.6666666666667,1,795.12
"376","13338",2011-07-05 09:06:00,157.666666666667,1,487.02
"377","13339",2011-05-23 08:31:00,200.666666666667,1,860.12
"378","13340",2011-10-25 13:15:00,45.6666666666667,7,10736.48
"379","13341",2011-03-24 09:50:00,260.666666666667,1,775.85
"380","13343",2011-06-15 12:24:00,177.666666666667,1,353.43
"381","13344",2011-10-03 09:45:00,67.6666666666667,3,2543.72
"382","13345",2011-02-25 09:01:00,287.666666666667,1,389.5
"383","13347",2011-09-30 13:28:00,70.6666666666667,1,341.36
"384","13348",2011-10-06 17:28:00,64.6666666666667,1,233.76
"385","13349",2011-11-29 08:07:00,10.6666666666667,1,247.32
"386","13350",2011-11-23 16:33:00,16.6666666666667,2,979.12
"387","13351",2011-10-04 12:55:00,66.6666666666667,1,373.94
"388","13352",2011-10-10 13:55:00,60.6666666666667,1,397.98
"389","13354",2011-09-29 13:17:00,71.6666666666667,1,743.53
"390","13355",2011-08-09 14:48:00,122.666666666667,1,674.7
"391","13356",2011-09-20 14:33:00,80.6666666666667,1,768.24
"392","13357",2011-03-27 13:56:00,257.666666666667,1,609.95
"393","13358",2011-03-16 11:52:00,268.666666666667,1,439.03
"394","13359",2011-10-07 09:30:00,63.6666666666667,1,439.56
"395","13362",2011-11-30 14:41:00,9.66666666666667,4,3090.74
"396","13363",2011-11-22 12:40:00,17.6666666666667,2,992.5
"397","13364",2011-09-29 18:13:00,71.6666666666667,1,134.96
"398","13365",2011-11-06 12:36:00,33.6666666666667,2,2225.37
"399","13366",2011-10-20 13:37:00,50.6666666666667,1,56.16
"400","13368",2011-03-28 09:59:00,256.666666666667,2,623.4
"401","13369",2010-12-09 11:30:00,365.666666666667,1,308.28
"402","13370",2010-12-03 10:26:00,371.666666666667,1,754.87
"403","13372",2011-09-11 12:46:00,89.6666666666667,1,378.64
"404","13373",2011-10-10 10:51:00,60.6666666666667,3,3312.25
"405","13375",2011-09-12 10:19:00,88.6666666666667,1,778.65
"406","13376",2011-09-01 16:16:00,99.6666666666667,3,1019.76
"407","13379",2011-11-13 13:45:00,26.6666666666667,3,572.56
"408","13381",2011-11-08 11:58:00,31.6666666666667,6,3639.31
"409","13382",2011-03-04 10:03:00,280.666666666667,1,222.99
"410","13384",2011-11-09 11:04:00,30.6666666666667,7,4151.93
"411","13385",2011-01-14 09:52:00,329.666666666667,1,534.57
"412","13388",2011-07-31 12:52:00,131.666666666667,2,677.1
"413","13389",2011-11-28 14:01:00,11.6666666666667,3,797.96
"414","13390",2011-09-26 08:38:00,74.6666666666667,1,544.08
"415","13391",2011-05-20 10:50:00,203.666666666667,1,59.8
"416","13394",2011-12-08 11:36:00,1.66666666666667,8,2520.02
"417","13395",2011-06-07 15:04:00,185.666666666667,1,307.72
"418","13396",2011-11-10 16:59:00,29.6666666666667,2,1360.99
"419","13397",2011-09-28 10:56:00,72.6666666666667,5,1544.13
"420","13398",2011-05-31 13:17:00,192.666666666667,1,457.34
"421","13402",2011-08-04 15:51:00,127.666666666667,2,621.23
"422","13403",2011-11-22 08:28:00,17.6666666666667,1,75
